,name,5k,10k,20k,half,25k,30k,35k,40k,official,pace,rank_overall,rank_in_gender_only,rank_in_division,age,gender,country,state,city,bib,cluster
9709,"Jacques, Niki M.",22.92,45.8,92.1,97.05,115.97,140.37,167.18,193.82,205.92,7.87,8056,1542,188,40,F,CAN,BC,Coquitlam,11150,5
9735,"Stuart, Rebecca D",23.02,46.3,93.63,98.87,117.38,141.62,166.65,191.48,202.05,7.72,6962,1112,872,29,F,CAN,QC,Montreal,11179,5
9742,"Musclow, Karyn A",22.87,45.85,94.53,100.02,121.02,148.72,176.98,205.33,217.22,8.3,11535,3209,2270,36,F,CAN,BC,Vancouver,11186,5
9745,"Kelly, Caroline S.",23.17,46.17,93.45,98.72,117.7,142.78,168.58,193.82,205.22,7.83,7858,1454,95,49,F,IRL,others,Dublin,11191,5
9767,"Duffy, Meghan K.",23.27,46.33,92.37,97.37,115.2,138.52,161.75,184.08,193.73,7.4,4975,520,420,29,F,CAN,ON,Callander,11218,5
9776,"Pignatelli, Tiziana",23.6,47.62,97.47,102.93,122.7,149.3,176.37,201.45,212.8,8.12,10156,2491,346,44,F,ITA,others,Brixen,11231,5
9792,"Gellel, Ramona",24.08,48.07,96.02,101.25,120.58,145.18,169.1,192.45,202.82,7.75,7179,1191,79,45,F,CAN,ON,Pickering,11247,5
9795,"Brady, Glenda M.",23.88,46.95,93.12,98.17,116.57,140.58,165.58,190.85,202.47,7.73,7069,1150,903,39,F,FRA,others,Paris,11250,5
9817,"Page, Mylene",23.7,47.42,96.1,101.43,122.1,147.63,173.93,200.5,212.0,8.1,9939,2389,1783,33,F,CAN,QC,Montreal,11275,5
9819,"Lestrade, Celine",23.28,46.43,92.5,97.4,115.33,138.8,163.18,187.52,198.33,7.57,6007,799,638,30,F,TRI,others,Cocorite,11277,5
9849,"Bogle, Tammy L.",22.97,45.85,93.65,98.8,118.0,144.03,171.05,198.72,210.85,8.05,9593,2226,298,40,F,CHN,others,Shanghai,11311,5
9855,"Ferguson, Dana",23.78,47.32,96.05,101.18,119.83,143.95,168.12,191.67,201.63,7.7,6854,1077,848,27,F,CAN,ON,Toronto,11318,5
9906,"Sisimayi, Shamiso",22.48,45.43,94.07,99.52,119.1,146.07,174.05,199.32,210.42,8.03,9463,2160,1634,32,F,GBR,others,Leeds,11377,5
9930,"Ahern, Kate",22.72,45.42,93.0,98.28,120.95,148.12,185.48,213.47,226.22,8.63,14242,4719,3034,37,F,AUS,others,Sydney,11404,5
9933,"Boucher, Gloria K.",22.27,45.4,93.77,99.03,119.38,146.43,176.32,205.18,218.2,8.33,11857,3378,323,47,F,CAN,AB,Okotoks,11407,5
9946,"Chard, Diana",22.65,44.93,90.55,95.62,114.37,139.35,166.05,191.9,209.43,8.0,9143,2010,1530,36,F,CAN,NS,Dartmouth,11420,5
10014,"Hewson, Brooke",24.08,48.07,96.0,101.23,121.15,147.77,176.98,205.38,217.47,8.3,11615,3249,303,46,F,CAN,ON,Unionville,11499,5
10024,"Beland, Anne-Catherine",24.05,47.4,93.65,98.68,116.57,139.88,163.52,186.48,196.37,7.5,5562,673,83,40,F,CAN,QC,Montreal,11509,5
10077,"Staudte-Blondeaux, Nelly",23.88,47.75,95.52,100.68,119.6,144.35,168.93,193.12,203.52,7.77,7372,1256,981,37,F,CAN,ON,Ottawa,11575,5
10094,"Colborne, Jacqueline",22.72,45.03,91.47,96.48,115.73,142.45,169.3,198.15,209.72,8.0,9243,2056,1562,24,F,CAN,BC,Vancouver,11594,5
10103,"England, Elisabeth L. II",24.42,48.87,99.1,104.62,124.65,151.42,179.22,206.92,219.13,8.37,12148,3544,2452,29,F,GBR,others,London,11603,5
10134,"Hinojosa, Diana",23.45,46.85,94.25,99.38,117.98,142.48,167.38,191.42,202.45,7.73,7064,1147,900,33,F,MEX,others,Mexico City,11641,5
10179,"Moschetti, Emanuela",23.17,45.8,93.28,98.57,118.05,146.45,172.42,198.2,209.57,8.0,9186,2032,147,46,F,ITA,others,Madonna Di Campiglio,11697,5
10196,"Ayastuy, Carolina",21.85,43.67,87.63,92.43,109.83,133.07,157.05,180.65,191.67,7.32,4477,423,48,44,F,GUA,others,Guatemala,11719,5
10217,"Hernandez, Elizabeth",21.95,44.05,89.58,94.58,112.83,137.48,163.13,188.3,199.48,7.62,6335,887,701,32,F,CRC,others,"Heredia, San Antonio De Belen",11746,5
10222,"Cox, Amy J.",24.47,48.57,98.07,103.53,123.8,150.65,178.37,205.23,216.63,8.27,11343,3105,474,41,F,CAN,BC,Richmond,11751,5
10240,"Taylor, Meghann",23.02,46.08,92.7,97.82,116.45,141.1,170.8,198.9,210.72,8.05,9556,2205,1667,35,F,CAN,ON,Toronto,11770,5
10259,"De Pinto, Louise",23.27,46.43,93.87,99.02,118.05,142.8,168.17,193.15,204.03,7.78,7502,1315,36,52,F,CAN,ON,Toronto,11792,5
10279,"Hannaford, Julie P",23.87,47.63,96.6,101.82,121.02,147.4,175.02,202.77,216.08,8.25,11157,3004,269,48,F,CAN,ON,Toronto,11814,5
10288,"Reade, Leslie",22.97,46.4,93.95,99.07,118.05,143.12,168.68,195.07,206.87,7.9,8328,1659,211,43,F,CAN,ON,Sydenham,11824,5
10386,"McIntyre, Amy I.",23.37,46.05,92.3,97.4,116.32,142.0,168.42,194.53,205.93,7.87,8064,1548,1201,34,F,CAN,ON,Udora,11937,5
10389,"Bourque, Lynn",24.65,48.5,97.27,102.63,121.63,146.63,172.72,197.5,208.58,7.97,8861,1900,57,50,F,CAN,ON,Toronto,11940,5
10440,"Morel, Rita M",25.72,50.77,101.47,107.02,127.08,153.1,179.38,205.63,217.15,8.28,11513,3194,2261,35,F,GUA,others,Guatemala,12000,5
10447,"Penwright-Holmes, Jade",22.97,45.68,91.45,96.52,114.72,139.55,165.1,189.73,200.35,7.65,6551,964,761,37,F,CAN,ON,Bewdley,12007,5
10506,"De Leon, Sarah J",23.18,46.87,95.17,100.62,120.48,147.2,176.93,205.6,217.47,8.3,11613,3248,2291,38,F,CAN,ON,Ancaster,12069,5
10523,"Hynes, Heather M.",24.03,47.97,96.15,101.5,122.5,150.12,178.58,206.98,219.57,8.38,12313,3630,2498,39,F,CAN,AB,Canmore,12087,5
10574,"Peres, Ana F.",22.5,45.17,92.75,97.9,116.97,142.55,168.62,194.43,205.9,7.87,8052,1540,1195,37,F,BRA,others,Indaiatuba,12147,5
10607,"Gomez Gamboa, Natalia",23.97,47.75,95.77,101.05,119.92,144.48,169.75,194.6,205.88,7.87,8050,1539,187,44,F,CAN,ON,Oakville,12182,5
10621,"Matheson, Claire",24.47,49.4,100.35,106.03,126.8,154.92,186.28,221.0,234.75,8.97,16644,6108,3579,36,F,CAN,ON,Ottawa,12198,5
10680,"Abbass-Martyn, Susan",22.38,45.58,92.72,97.87,116.63,141.27,166.75,191.62,202.63,7.73,7126,1175,141,41,F,CAN,NL,St. John's,12264,5
10737,"Maia, Mariana L",22.82,45.22,92.07,97.2,116.15,142.55,170.32,198.12,210.05,8.02,9360,2109,1598,37,F,BRA,others,Jundiai,12330,5
10829,"Legendre, Martine",24.2,48.53,97.72,103.02,122.48,148.42,175.17,202.12,214.38,8.18,10642,2746,89,51,F,CAN,QC,St-Augustin-De-Desmaures,12438,5
10880,"Neary, Noreen",22.92,46.15,93.93,99.18,118.22,143.38,168.9,194.08,205.38,7.83,7910,1476,180,44,F,CAN,NL,St. John's,12495,5
10902,"Smith, Chelsea",22.6,44.73,91.33,96.43,115.33,140.32,166.47,191.82,202.97,7.75,7225,1209,939,28,F,CAN,ON,Ottawa,12521,5
10967,"Antenucci, Elvira",23.58,47.42,95.17,100.4,119.33,144.25,170.0,195.32,206.5,7.88,8213,1610,200,41,F,ITA,others,Milano,12604,5
10992,"Ruiz, Sylvia",22.18,45.35,94.57,100.15,120.45,148.35,177.78,206.73,219.77,8.38,12380,3663,364,47,F,MEX,others,"Bahia De Banderas, Nayarit",12630,5
11043,"Wolney, Janet",24.07,47.98,95.57,100.63,118.97,143.18,167.95,192.33,202.82,7.75,7185,1195,13,56,F,CAN,AB,Calgary,12695,5
11058,"Mackenzie, Christina",23.52,47.65,99.22,104.95,126.0,153.92,182.92,211.7,224.63,8.58,13802,4459,2913,36,F,IRL,others,"Malahide, Co Dublin",12710,5
11084,"Sillito, Christina",26.47,53.83,107.72,113.53,134.73,163.02,191.58,218.58,229.75,8.77,15216,5282,3251,39,F,CAN,AB,Calgary,12739,5
11091,"Nachtigall, Amy V",25.45,51.37,105.42,111.22,132.67,161.52,191.42,220.68,232.92,8.9,16080,5774,3452,36,F,CAN,AB,Edmonton,12748,5
11092,"Allan, Ardith",25.05,50.33,100.78,106.27,127.4,154.98,183.62,211.7,224.42,8.57,13736,4422,2892,38,F,CAN,ON,Toronto,12750,5
11125,"Macpherson, Jennifer R",24.27,48.83,98.07,103.38,124.67,150.8,178.6,207.6,220.2,8.4,12491,3727,370,48,F,CAN,AB,Calgary,12785,5
11126,"Orth, Caitlin",25.03,50.28,104.03,110.13,134.03,164.85,196.83,228.63,242.62,9.27,18621,7228,3961,32,F,CAN,ON,Toronto,12786,5
11159,"Duschl, Rita Elisabeth",23.57,47.12,94.93,100.15,119.25,144.78,172.03,198.67,211.95,8.1,9916,2376,19,56,F,SUI,others,Rizenbach,12829,5
11164,"Aliphas Gitlin, Dalia",23.73,47.2,95.2,100.58,121.45,150.37,179.85,212.53,225.02,8.58,13904,4519,2942,35,F,MEX,others,Edo. De Mexico,12836,5
11220,"Johnson, Samantha",23.7,47.75,96.28,101.57,120.73,146.03,171.7,197.08,208.47,7.97,8832,1884,1441,37,F,CAN,ON,Toronto,12897,5
11222,"Goetz, Lisa",22.68,45.48,91.37,96.38,114.28,137.28,160.05,181.85,191.17,7.3,4367,397,326,33,F,CAN,ON,Toronto,12899,5
11241,"Nootenboom, Shirley",23.37,47.07,98.08,104.05,126.47,155.23,185.97,224.38,239.65,9.15,17991,6855,1232,41,F,ITA,others,Bresso (milano),12918,5
11249,"Serafini, Chantal",22.73,45.8,92.98,98.23,118.13,143.12,168.8,193.57,203.93,7.78,7473,1300,1010,34,F,CAN,QC,Montreal,12928,5
11250,"Seibel, Krista L.",23.17,46.55,93.72,98.9,117.65,142.62,168.42,194.58,205.42,7.85,7918,1481,1149,26,F,CAN,SK,Kennedy,12929,5
11251,"Fourie, Bianca J.",25.37,54.42,114.77,120.97,145.87,177.77,212.17,244.42,258.67,9.87,21639,8937,4515,27,F,RSA,others,Orchards,12930,5
11258,"Segal, Kayla",24.73,49.98,99.62,104.97,124.12,149.23,174.55,198.97,209.57,8.0,9194,2035,1546,36,F,CAN,QC,Montreal,12937,5
11276,"Tomita, Asami",23.55,48.05,98.77,104.35,124.88,152.48,180.82,208.5,221.07,8.43,12743,3857,2630,37,F,JPN,others,Kawasaki,12957,5
11278,"Strike, Stacey L.",23.37,46.25,92.7,97.62,116.22,141.28,166.42,190.77,201.4,7.68,6802,1059,835,30,F,CAN,ON,Carleton Place,12959,5
11300,"Friel, Alexandra",24.0,47.95,96.88,102.22,121.23,146.43,173.05,198.72,209.62,8.0,9211,2041,1552,27,F,CAN,ON,Barrie,12984,5
11311,"Lamorre, Lindsay K.",25.18,50.82,103.78,109.82,131.93,159.98,191.27,220.72,233.87,8.93,16368,5941,3513,35,F,CAN,ON,Toronto,13004,5
11312,"Conrad, Andrea M",22.75,46.08,96.88,102.62,124.92,156.22,186.67,216.07,229.37,8.75,15107,5212,926,40,F,CAN,ON,Woodstock,13007,5
11329,"Cooper, Leanne F.",23.82,47.4,97.73,103.3,123.77,151.77,181.83,213.3,227.8,8.7,14692,4999,287,51,F,CAN,ON,Mississauga,13027,5
11432,"Metcalfe, Andrea",23.22,46.07,92.43,97.52,115.78,139.83,164.4,187.97,198.07,7.57,5940,778,92,40,F,CAN,AB,Edmonton,13139,5
11439,"Judd, Katie",23.4,46.8,93.75,98.88,117.45,141.83,166.47,190.68,201.3,7.68,6772,1046,823,30,F,GBR,others,London,13148,5
11441,"Muldoon, Sarah M.",23.88,47.73,96.92,102.42,122.5,150.55,182.48,215.3,229.65,8.77,15183,5265,3245,38,F,CAN,ON,Kanata,13150,5
11462,"Ouellette, Colleen",23.95,47.53,95.75,101.02,120.73,147.2,175.8,203.7,215.98,8.25,11122,2987,2142,33,F,CAN,ON,Ottawa,13175,5
11469,"Trinh, Lily",22.57,45.15,90.77,95.82,113.42,137.48,163.48,190.03,201.35,7.68,6785,1050,827,30,F,GBR,others,London,13183,5
11569,"Ross, Kerry",24.1,48.27,97.03,102.42,121.78,147.72,175.47,204.37,216.88,8.28,11424,3147,288,47,F,UAE,others,Dubai,13293,5
11596,"Enriquez, Alejandra",24.13,48.43,97.45,102.72,121.98,147.52,173.52,198.83,209.8,8.02,9268,2068,274,40,F,MEX,others,Mexico,13322,5
11625,"Curtin, Maureen A.",23.75,46.82,93.63,98.72,116.87,140.62,164.67,188.88,198.92,7.6,6170,844,46,48,F,CAN,BC,Coquitlam,13356,5
11642,"Delieutraz, Ana F",23.05,45.78,91.7,96.77,115.15,139.77,164.95,189.65,200.58,7.67,6598,985,774,36,F,ARG,others,Buenos Aires,13374,5
11644,"Mitchell, Krista L.",24.12,48.68,103.57,109.32,131.5,163.83,196.32,227.98,242.38,9.25,18560,7192,3945,33,F,CAN,AB,Grande Prairie,13376,5
11664,"Stephens, Bethany J.",25.73,50.63,100.68,106.25,126.03,151.9,178.05,203.4,213.98,8.17,10536,2693,1978,27,F,CAN,ON,Newmarket,13398,5
11711,"Zarin, Tanya",36.15,73.83,144.05,150.77,179.18,213.62,251.93,289.38,304.48,11.62,27625,12086,2008,45,F,CAN,BC,Surrey,13452,5
11721,"Nagy, Diana R.",25.3,51.42,104.82,110.4,131.93,160.98,191.78,221.13,234.22,8.93,16479,6013,868,49,F,CAN,SK,Weyburn,13462,5
11723,"Huntley, Dennene M",23.48,47.25,97.97,103.55,124.05,152.55,181.42,210.92,224.23,8.57,13672,4389,2878,36,F,CAN,AB,Edmonton,13465,5
11750,"Gosselin, Natalie",24.37,49.22,99.62,105.22,125.38,151.93,178.73,203.68,214.92,8.2,10797,2825,241,45,F,CAN,QC,Saint-Lambert,13494,5
11755,"Hall, Elaine M.",23.58,47.28,94.87,100.1,119.7,147.37,177.65,207.92,221.48,8.45,12866,3929,658,44,F,HKG,others,Clear Water Bay,13499,5
11790,"Mclachlan, Starr",23.9,47.55,96.38,101.87,122.0,149.35,179.9,215.42,230.97,8.82,15559,5481,3342,33,F,CAN,NT,Yellowknife,13538,5
11795,"Brownsdon, Kathleen",23.13,46.68,94.12,99.23,117.98,142.97,168.08,192.93,203.97,7.78,7482,1305,159,42,F,VGB,others,Virgin Gorda,13544,5
11798,"Morse, Jennifer",24.45,49.33,105.73,111.9,136.28,170.98,207.82,242.43,257.22,9.82,21352,8787,4462,38,F,CAN,ON,Nepean,13548,5
11799,"Gill, Lauren E",24.32,48.33,99.17,104.85,126.18,155.87,187.17,217.25,230.33,8.8,15389,5382,3300,25,F,CAN,ON,Toronto,13549,5
11813,"Slack, Carina",23.07,46.13,93.33,98.55,117.4,143.12,169.3,193.62,204.67,7.82,7705,1385,169,40,F,CAN,AB,Edmonton,13563,5
11821,"Park, Cheonsoon",32.72,65.7,141.1,150.88,186.07,235.4,286.7,332.72,352.35,13.45,30695,13659,2238,41,F,KOR,others,Seoul,13571,5
11832,"Agar-Newman, Carmen L",23.68,47.33,96.2,101.57,121.63,148.73,176.45,203.73,215.88,8.25,11096,2974,2136,26,F,CAN,BC,Victoria,13583,5
11833,"Eddy, Francesca",23.4,47.2,94.98,100.18,118.8,143.5,168.78,193.5,204.02,7.78,7496,1312,1019,26,F,GBR,others,Winchester,13584,5
11847,"Caron, Sandrine",24.65,49.52,99.7,105.17,125.85,153.58,182.88,212.18,224.68,8.58,13813,4470,2918,35,F,CAN,NB,Pointe-A-Tom,13602,5
11849,"Gerbrand, Stephanie F",23.92,48.07,106.23,111.65,136.78,166.93,204.63,239.18,255.22,9.75,21011,8590,4410,30,F,CAN,MB,Steinbach,13604,5
11864,"Migay, Marcia",23.8,47.03,94.72,99.73,118.05,141.53,165.33,189.0,199.7,7.63,6388,900,712,38,F,CAN,ON,Thunder Bay,13622,5
11867,"Widenmaier, Robyn L.",24.45,49.08,99.42,105.02,125.2,152.27,179.42,206.43,217.98,8.32,11784,3337,2346,34,F,CAN,ON,Toronto,13625,5
11878,"Schmidt, Kristina",23.48,48.65,101.02,106.77,128.27,157.17,187.58,220.2,233.73,8.92,16329,5918,847,45,F,GER,others,Hamburg,13636,5
11895,"Laberge, Melissa",24.9,49.35,99.52,104.93,124.6,150.83,176.75,201.83,212.68,8.12,10127,2476,1843,35,F,CAN,QC,Jonquiere,13656,5
11926,"Keyko, Kacey J.",24.07,47.72,94.72,99.9,118.83,147.17,177.02,206.92,219.17,8.37,12159,3550,2456,28,F,CAN,AB,Edmonton,13688,5
11936,"Orbell, Jenny M.",23.68,47.02,94.63,99.67,118.37,143.08,168.35,193.47,204.38,7.8,7600,1346,1045,22,F,CAN,ON,Lakefield,13698,5
11949,"Pichette, Julie",23.9,48.17,95.47,100.55,118.7,142.9,167.67,191.88,202.83,7.75,7190,1198,144,42,F,CAN,QC,Boischatel,13712,5
11958,"Bedard, Bridget N",22.68,45.38,92.0,97.12,115.73,140.17,165.9,191.78,203.65,7.78,7414,1274,153,41,F,CAN,ON,Toronto,13725,5
11960,"Bender, Shelley D",22.5,44.77,91.8,96.97,115.82,140.9,166.98,192.95,204.73,7.82,7724,1395,1085,38,F,CAN,AB,Calgary,13727,5
12015,"Tono, Silvia",23.8,47.37,94.55,99.7,118.68,143.7,168.78,193.23,204.12,7.8,7528,1325,1027,34,F,ITA,others,Seregno,13792,5
12025,"Taffeiren, Pamela J",24.65,48.02,93.78,98.78,116.43,139.73,162.48,184.73,194.55,7.43,5180,568,459,31,F,CAN,ON,Chatham,13803,5
12029,"Chan, Sussanah Y.",23.87,48.22,97.93,103.43,123.43,150.02,176.68,203.55,215.32,8.22,10927,2886,2088,38,F,GBR,others,Surrey,13809,5
12036,"Toriello, Gabriela",25.72,50.78,101.48,107.02,127.2,154.22,184.13,214.97,226.6,8.65,14359,4793,3064,35,F,GUA,others,Guatemala,13817,5
12049,"Patton, Kaireen",24.13,48.18,96.47,101.77,122.55,152.22,186.28,220.98,234.75,8.97,16642,6106,1090,43,F,CAN,ON,Ottawa,13832,5
12070,"Kozawa, Kiyoko",25.68,52.05,104.78,110.62,131.45,158.87,185.58,210.93,222.15,8.48,13065,4036,177,53,F,JPN,others,Komaki,13858,5
12075,"Johnson, Nicole M",25.5,53.25,111.07,117.08,144.82,185.65,233.02,280.42,295.65,11.28,26777,11649,5617,39,F,CAN,ON,Milton,13868,5
12136,"Legault, Janik",23.5,46.85,94.82,100.02,120.45,146.37,172.7,198.3,209.47,8.0,9159,2019,1535,39,F,CAN,QC,Saint-Basile-Le-Grand,13938,5
12168,"Brongel, Annie",23.42,46.82,94.22,99.35,118.07,143.87,170.2,194.98,205.87,7.87,8046,1537,1193,37,F,CAN,QC,St Basile Le Grand,13974,5
12196,"Boily, Sarah",24.2,48.17,96.33,101.65,121.22,147.65,176.15,203.83,215.7,8.23,11037,2944,2122,36,F,CAN,QC,Gatineau,14005,5
12212,"Orr, Jennie E",24.32,48.75,98.98,104.55,124.48,150.9,178.52,205.62,217.65,8.32,11671,3276,2308,22,F,CAN,PE,Mayfield,14026,5
12213,"Rasmussen Mckee, Lesley",21.77,43.97,90.25,95.35,114.17,140.08,168.02,194.87,206.5,7.88,8212,1609,1242,33,F,CAN,ON,Milton,14027,5
12233,"Wild, Lisa M",24.07,48.17,99.0,104.83,126.4,154.3,182.87,211.4,224.03,8.55,13623,4358,479,49,F,CAN,ON,Etobicoke,14049,5
12251,"Odegaard, Marte",23.32,47.27,97.18,102.72,122.7,148.83,175.22,200.33,211.3,8.07,9719,2276,1706,32,F,NOR,others,Oslo,14067,5
12260,"Scott, Lindsay J.",23.6,47.82,96.13,101.47,120.65,146.7,174.15,200.62,212.3,8.1,10026,2426,1809,27,F,CAN,ON,Toronto,14078,5
12286,"McNiven, Lauren",23.85,47.67,95.4,100.6,119.35,144.15,169.38,194.5,205.4,7.85,7915,1479,1148,28,F,CAN,ON,Beamsville,14105,5
12299,"Francoeur, Julie",28.6,56.53,110.9,116.73,137.48,166.07,196.87,225.58,237.87,9.08,17520,6600,3740,39,F,CAN,QC,Saint-Georges-De-Champlain,14119,5
12305,"Oh, Yann Kai",22.08,44.57,90.83,95.92,114.43,139.18,164.83,190.05,201.25,7.68,6758,1039,820,30,F,HKG,others,Hong Kong,14125,5
12326,"Auger, Pascale",23.9,47.67,95.93,101.25,120.53,145.85,171.58,197.23,208.63,7.97,8881,1909,1457,39,F,CAN,QC,Terrebonne,14148,5
12335,"Aryeetey, Camille",23.83,47.37,94.92,100.1,119.03,144.95,173.37,200.8,213.25,8.15,10298,2574,364,44,F,GBR,others,Merseyside,14157,5
12349,"Gomez Lamadrid, Daniella",24.27,48.57,97.75,103.18,122.77,148.8,175.35,201.87,213.22,8.13,10293,2572,1901,28,F,MEX,others,Zapopan,14174,5
12361,"Alonso, Angela M.",23.45,46.85,94.75,100.0,119.45,145.6,172.25,199.77,211.22,8.07,9692,2265,170,45,F,COL,others,Bogota,14188,5
12370,"Olson, Dawn E",23.5,47.83,96.15,101.28,119.8,143.7,168.13,192.9,204.68,7.82,7710,1389,1079,35,F,CAN,AB,Medicine Hat,14199,5
12371,"Kennedy, Andrea C",26.73,52.92,104.83,110.4,130.68,157.28,185.3,215.15,228.1,8.7,14780,5040,3156,34,F,CAN,MB,Winnipeg,14200,5
12419,"Nuttall, Nicola J.",23.77,47.18,96.92,102.37,122.58,149.18,176.98,203.62,215.03,8.22,10836,2846,421,44,F,GBR,others,"Nelson, Lancashire",14254,5
12438,"Mimouni-Rongy, Manuelle",23.22,46.58,94.73,99.97,119.37,145.8,173.27,200.42,212.83,8.13,10174,2501,1861,38,F,CAN,QC,Gatineau,14276,5
12496,"Conlin, Sarah",25.03,50.28,100.6,105.93,125.73,151.63,177.73,203.43,214.47,8.18,10667,2757,2013,31,F,CAN,ON,Toronto,14341,5
12503,"McGoey, Tara",23.93,47.82,97.3,102.77,122.98,150.57,178.87,207.45,219.97,8.4,12428,3693,2533,38,F,CAN,ON,Callander,14348,5
12518,"Lui, Gillian",24.1,48.67,101.22,107.15,129.15,161.02,193.7,227.85,241.58,9.22,18415,7103,3906,23,F,GBR,others,Cambridgeshire,14366,5
12524,"Anglin, Monique",23.83,47.55,95.32,100.48,119.12,143.58,168.0,191.7,202.12,7.72,6977,1118,877,32,F,CAN,ON,Toronto,14373,5
12529,"Devlin, Lesley A.",25.05,50.0,101.9,107.68,130.63,160.93,192.97,226.4,239.38,9.13,17927,6811,1063,49,F,GBR,others,Bedfordshire,14378,5
12560,"Banks, Paula A",24.08,48.03,96.23,101.45,120.27,145.23,170.62,195.13,206.03,7.87,8086,1557,102,45,F,CAN,ON,Rosseau,14410,5
12581,"Kwan, Yee Ting Chris",26.25,53.13,116.42,122.8,146.25,177.52,208.18,239.23,253.93,9.7,20776,8457,4368,39,F,HKG,others,Ma On Shan,14433,5
12582,"Vincent, Nora",22.3,44.87,92.45,97.75,116.85,142.23,169.1,198.15,211.68,8.08,9835,2344,1747,38,F,ARG,others,Salta,14434,5
12598,"Bianco, Francesca Concetta",24.02,48.05,97.18,102.67,122.58,149.65,178.4,206.7,220.05,8.4,12443,3699,606,44,F,ITA,others,Milano,14454,5
12624,"Maehlum, Marianne",25.02,50.27,102.68,108.4,129.68,157.42,185.4,213.27,225.3,8.6,14001,4577,797,43,F,NOR,others,Oslo,14486,5
12659,"Tong, Tafline",24.03,48.28,97.35,102.72,122.0,147.28,173.08,197.87,208.07,7.95,8697,1818,1388,26,F,CAN,ON,Ottawa,14527,5
12682,"Harvey-Blankenship, Michele",23.68,47.52,95.83,101.13,123.03,149.6,176.48,202.88,214.67,8.2,10734,2796,237,47,F,CAN,AB,Edmonton,14553,5
12686,"Sweeney, Grace",24.78,49.75,101.35,106.92,128.15,157.83,189.37,223.13,237.95,9.08,17543,6611,3747,27,F,CAN,ON,Toronto,14557,5
12697,"Marques, Laura",26.05,52.15,104.67,110.42,131.75,158.55,185.68,212.05,224.37,8.57,13720,4416,2888,29,F,BRA,others,Rio De Janeiro,14570,5
12701,"Renfer, Fionuala T.",23.47,47.02,95.63,101.0,120.47,147.58,176.55,204.25,216.0,8.25,11127,2989,104,51,F,GBR,others,Esher,14574,5
12717,"Phelps, Lindsay",25.08,50.35,102.33,108.0,129.97,159.35,189.78,220.78,233.72,8.92,16322,5913,3503,34,F,CAN,BC,North Vancouver,14596,5
12770,"Sweny, Andrea",25.05,50.32,101.33,106.93,126.68,152.35,178.52,203.23,213.9,8.17,10498,2671,1965,30,F,CAN,ON,Kitchener,14661,5
12771,"Fuentes H, Carolina",24.7,48.55,96.62,101.9,120.8,146.13,171.87,199.47,211.4,8.07,9742,2293,1714,36,F,VEN,others,Caracas,14662,5
12784,"Garon, Genevieve",25.03,50.2,101.08,106.67,127.12,154.15,182.12,209.6,221.93,8.47,13011,4011,676,40,F,CAN,QC,Quebec,14677,5
12836,"Jones, Margaret",23.5,46.88,97.33,102.67,127.08,158.17,192.23,222.13,234.47,8.95,16568,6067,878,45,F,IRL,others,Cobh Co Cork,14738,5
12847,"Chercuitte, Louise",23.8,47.6,95.68,100.95,119.85,145.0,170.6,195.23,206.07,7.87,8098,1565,44,51,F,CAN,QC,Breakeyville,14750,5
12852,"Amodio Bernal, Maria Jose",24.93,49.83,99.63,105.07,126.73,153.72,182.15,208.9,220.65,8.42,12617,3791,2594,28,F,MEX,others,Distrito Federal,14755,5
12857,"Fischer, Jenny M.",24.2,48.47,98.07,103.62,126.42,156.3,187.03,216.72,230.32,8.8,15384,5379,957,40,F,SWE,others,Knivsta,14760,5
12862,"Hardy, Kayla R Sr.",23.28,47.12,97.13,102.65,123.32,150.9,179.45,208.25,220.37,8.42,12527,3743,2563,20,F,CAN,AB,Grande Prairie,14765,5
12881,"Wai Fong, Chan",21.67,43.88,90.48,95.6,114.38,138.98,164.58,188.98,199.83,7.63,6429,915,107,42,F,HKG,others,Hong Kong,14785,5
12890,"Foster, Sheri L",24.47,48.63,97.8,103.23,122.47,147.33,171.87,195.9,206.33,7.88,8173,1591,194,40,F,CAN,AB,Calgary,14795,5
12895,"Buckley, Sheila",24.32,48.37,97.82,103.48,125.92,157.22,190.02,225.0,241.02,9.2,18297,7041,3888,32,F,IRL,others,Cork,14800,5
12900,"Fierro, Paola",22.12,43.88,87.03,91.75,108.77,130.98,153.43,175.43,185.38,7.08,3283,225,190,35,F,COL,others,Bogota,14805,5
12903,"Garner, Alexandra M.",21.73,44.52,91.78,96.93,116.38,142.78,170.15,196.97,208.62,7.97,8872,1907,1455,28,F,CAN,ON,Toronto,14809,5
12908,"Penner, Joyce",24.53,49.42,100.17,105.82,126.8,155.65,189.47,219.98,233.77,8.92,16336,5922,3508,33,F,CAN,ON,St. Catharines,14814,5
12910,"Barclay, Sarah L.",23.68,47.5,95.12,100.28,118.92,143.25,168.07,192.6,203.47,7.77,7354,1249,976,26,F,AUS,others,Melbourne,14816,5
12917,"Vording, Jen L.",23.57,47.72,96.73,102.07,121.45,147.22,176.83,203.52,214.95,8.2,10812,2832,2054,34,F,CAN,ON,London,14824,5
12929,"Jena-Das, Madhusmita",24.17,49.35,101.02,106.55,127.12,156.52,190.38,227.27,247.93,9.47,19638,7820,4154,34,F,EGY,others,Cairo,14845,5
12932,"Morrison, Jennifer",24.0,47.97,96.03,101.25,119.95,145.07,171.08,196.52,207.15,7.92,8412,1696,1306,38,F,CAN,ON,Toronto,14848,5
